county,population,SPC,urban,MidWest,dBenton,southern,Kmart,WalMart,smallstores,dKmart,dWMart,X1,X2,X3,count0,count1,count2,nfirms
1719.00,1.73,7.88,0.00,1.00,5.94,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.12,1,0,0,0
1720.00,2.43,9.18,0.70,1.00,6.06,0.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00,0.00,0,1,0,1
1721.00,2.25,8.27,0.46,1.00,5.61,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.15,1,0,0,0
1723.00,2.57,8.43,0.43,1.00,5.80,0.00,0.00,0.00,2.00,0.03,0.03,0.00,0.03,0.11,1,0,0,0
1725.00,2.95,8.01,0.20,1.00,5.89,0.00,0.00,0.00,3.00,0.11,0.11,0.00,0.00,0.07,1,0,0,0
1726.00,3.59,8.81,0.66,1.00,6.45,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.02,0.00,0,0,1,2
1727.00,2.79,8.04,0.38,1.00,5.86,0.00,0.00,1.00,2.00,0.04,0.04,1.00,0.02,0.06,0,1,0,1
1728.00,1.89,8.59,0.00,1.00,6.41,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.03,0.00,1,0,0,0
1731.00,1.82,6.72,0.27,1.00,6.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.13,1,0,0,0
1732.00,1.84,8.39,0.00,1.00,5.77,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.08,1,0,0,0
1734.00,1.98,8.21,0.00,1.00,6.04,0.00,0.00,0.00,0.00,0.03,0.03,0.00,0.00,0.11,1,0,0,0
1735.00,1.56,8.18,0.00,1.00,6.09,0.00,0.00,0.00,3.00,0.00,0.00,0.00,0.02,0.02,1,0,0,0
1736.00,2.91,8.98,0.39,1.00,5.92,0.00,0.00,0.00,3.00,0.12,0.12,0.00,0.00,0.05,1,0,0,0
1737.00,2.25,8.04,0.56,1.00,6.07,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.08,1,0,0,0
1740.00,2.68,8.83,0.53,1.00,5.89,0.00,0.00,1.00,1.00,0.02,0.02,1.00,0.02,0.08,0,1,0,1
1741.00,3.13,8.49,0.64,0.00,7.19,0.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0,1,0,1
1743.00,3.59,8.16,0.70,0.00,7.24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.06,0.06,1,0,0,0
1744.00,3.82,8.67,0.53,0.00,7.08,0.00,1.00,1.00,2.00,0.00,0.00,0.00,0.00,0.00,0,0,1,2
1747.00,2.86,8.84,0.58,0.00,7.19,0.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0,1,0,1
1748.00,1.98,8.06,0.64,0.00,7.14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,0,0,0
1750.00,3.36,8.02,0.48,0.00,7.22,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.03,0.03,1,0,0,0
1751.00,1.73,8.17,0.69,0.00,7.19,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,0,0,0
1752.00,3.29,8.08,0.45,0.00,7.11,0.00,0.00,0.00,3.00,0.00,0.00,0.00,0.00,0.00,1,0,0,0
1756.00,2.32,8.13,0.47,0.00,7.04,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1,0,0,0
1757.00,3.88,9.07,0.94,0.00,7.25,0.00,1.00,1.00,1.00,0.02,0.00,0.00,0.00,0.00,0,0,1,2
1758.00,3.95,9.05,0.40,0.00,7.17,0.00,1.00,1.00,11.00,0.16,0.16,0.00,0.06,0.02,0,0,1,2
1759.00,3.66,9.09,0.00,0.00,7.19,0.00,1.00,0.00,11.00,0.08,0.09,0.00,0.04,0.06,0,1,0,1
1761.00,3.50,8.98,0.34,0.00,7.19,0.00,0.00,0.00,9.00,0.00,0.00,0.00,0.00,0.05,1,0,0,0
1767.00,3.68,8.60,0.37,0.00,7.14,0.00,1.00,1.00,10.00,0.08,0.09,0.00,0.05,0.05,0,0,1,2
1791.00,4.14,8.32,0.77,0.00,6.42,1.00,1.00,1.00,4.00,0.00,0.00,0.00,0.00,0.00,0,0,1,2
1792.00,3.26,8.18,0.41,0.00,6.66,1.00,0.00,0.00,3.00,0.00,0.00,0.00,0.02,0.02,1,0,0,0
1793.00,2.62,8.46,0.48,0.00,6.36,1.00,1.00,0.00,4.00,0.00,0.00,0.00,0.00,0.00,0,1,0,1
1794.00,3.84,8.43,0.85,0.00,6.27,1.00,1.00,1.00,3.00,0.00,0.00,0.00,0.03,0.00,0,0,1,2
1797.00,3.97,8.38,0.75,0.00,6.45,1.00,1.00,1.00,3.00,0.00,0.00,0.00,0.00,0.00,0,0,1,2
1798.00,3.45,8.24,0.58,0.00,6.74,1.00,0.00,1.00,3.00,0.00,0.00,1.00,0.00,0.00,0,1,0,1
1801.00,1.83,8.50,0.51,0.00,6.78,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,0,0,0
1802.00,4.03,8.41,0.78,0.00,6.36,1.00,1.00,1.00,8.00,0.00,0.00,0.00,0.00,0.02,0,0,1,2
1803.00,2.77,8.67,0.48,0.00,6.49,1.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00,0.00,0,1,0,1
1804.00,2.90,7.84,0.88,0.00,6.51,1.00,0.00,0.00,1.00,0.06,0.03,0.00,0.00,0.00,1,0,0,0
1805.00,3.16,8.45,0.59,0.00,6.71,1.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0,1,0,1
1806.00,4.21,8.60,0.39,0.00,6.67,1.00,1.00,1.00,7.00,0.00,0.00,0.00,0.00,0.00,0,0,1,2
1808.00,4.01,8.21,0.71,0.00,6.55,1.00,1.00,1.00,6.00,0.00,0.00,0.00,0.00,0.00,0,0,1,2
1809.00,2.31,8.72,0.58,0.00,6.27,1.00,1.00,0.00,1.00,0.00,0.00,0.00,0.03,0.03,0,1,0,1
1810.00,3.63,8.05,0.43,0.00,6.54,1.00,0.00,0.00,5.00,0.00,0.00,0.00,0.00,0.00,1,0,0,0
1811.00,2.90,8.33,0.65,0.00,6.30,1.00,0.00,0.00,4.00,0.00,0.00,0.00,0.03,0.03,1,0,0,0
1814.00,3.36,8.20,0.59,0.00,6.39,1.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00,0.00,0,1,0,1
1816.00,2.39,8.18,0.67,0.00,6.64,1.00,0.00,0.00,6.00,0.00,0.00,0.00,0.00,0.00,1,0,0,0
1817.00,2.79,7.90,0.46,0.00,6.60,1.00,0.00,0.00,3.00,0.00,0.00,0.00,0.00,0.02,1,0,0,0
1818.00,3.28,8.49,0.40,0.00,6.45,1.00,0.00,1.00,3.00,0.00,0.00,1.00,0.00,0.00,0,1,0,1
1819.00,2.69,8.04,0.05,0.00,6.50,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,0,0,0
1821.00,4.13,8.12,0.81,0.00,6.57,1.00,0.00,1.00,2.00,0.04,0.04,1.00,0.00,0.00,0,1,0,1
1823.00,3.93,7.86,0.21,0.00,6.87,0.00,1.00,0.00,5.00,0.06,0.06,0.00,0.02,0.06,0,1,0,1
1830.00,3.94,8.17,0.17,0.00,6.99,0.00,0.00,1.00,4.00,0.08,0.10,1.00,0.10,0.07,0,1,0,1
1832.00,4.15,8.34,0.29,0.00,7.07,0.00,0.00,1.00,6.00,0.23,0.23,1.00,0.00,0.02,0,1,0,1
1833.00,3.87,8.61,0.55,0.00,6.97,0.00,1.00,1.00,5.00,0.13,0.15,0.00,0.00,0.07,0,0,1,2
1834.00,3.84,8.33,0.15,0.00,7.01,0.00,1.00,0.00,8.00,0.05,0.05,0.00,0.06,0.09,0,1,0,1
1837.00,3.63,8.45,0.25,0.00,7.09,0.00,0.00,0.00,11.00,0.05,0.05,0.00,0.05,0.03,1,0,0,0
1838.00,3.89,8.19,0.39,0.00,7.08,0.00,1.00,0.00,7.00,0.06,0.06,0.00,0.00,0.00,0,1,0,1
1839.00,3.98,8.26,0.50,0.00,7.05,0.00,0.00,1.00,5.00,0.13,0.10,1.00,0.11,0.14,0,1,0,1
1840.00,4.11,8.23,0.40,0.00,6.88,0.00,1.00,1.00,4.00,0.11,0.11,0.00,0.00,0.08,0,0,1,2
1841.00,3.86,8.20,0.30,0.00,7.05,0.00,0.00,0.00,6.00,0.17,0.17,0.00,0.05,0.10,1,0,0,0
1842.00,1.65,7.96,0.00,0.00,7.06,0.00,0.00,0.00,4.00,0.06,0.02,0.00,0.03,0.06,1,0,0,0
1846.00,3.32,8.02,0.13,0.00,7.02,0.00,0.00,0.00,3.00,0.11,0.08,0.00,0.00,0.00,1,0,0,0
1847.00,4.19,8.27,0.45,0.00,6.89,0.00,0.00,1.00,2.00,0.09,0.09,1.00,0.06,0.10,0,1,0,1
1850.00,3.94,8.43,0.59,0.00,7.04,0.00,1.00,1.00,5.00,0.16,0.13,0.00,0.03,0.14,0,0,1,2
1858.00,3.80,7.89,0.43,0.00,6.89,0.00,0.00,0.00,4.00,0.07,0.07,0.00,0.04,0.06,1,0,0,0
1860.00,4.11,8.62,0.26,0.00,7.01,0.00,1.00,1.00,7.00,0.02,0.05,0.00,0.06,0.11,0,0,1,2
1869.00,3.47,8.21,0.17,0.00,7.04,0.00,0.00,1.00,4.00,0.15,0.15,1.00,0.10,0.13,0,1,0,1
1870.00,2.95,8.27,0.20,0.00,6.92,0.00,0.00,0.00,1.00,0.17,0.14,0.00,0.05,0.10,1,0,0,0
1871.00,3.47,8.49,0.43,0.00,6.94,0.00,0.00,1.00,1.00,0.15,0.20,1.00,0.02,0.05,0,1,0,1
1875.00,3.96,7.86,0.35,0.00,6.95,0.00,0.00,0.00,4.00,0.13,0.08,0.00,0.07,0.11,1,0,0,0
1878.00,4.12,9.07,0.60,0.00,7.08,0.00,1.00,1.00,7.00,0.03,0.03,0.00,0.06,0.05,0,0,1,2
1879.00,4.10,7.91,0.30,0.00,7.09,0.00,1.00,0.00,7.00,0.08,0.08,0.00,0.11,0.11,0,1,0,1
1882.00,3.79,8.15,0.36,0.00,6.87,0.00,0.00,1.00,5.00,0.10,0.10,1.00,0.08,0.09,0,1,0,1
1883.00,3.18,7.91,0.27,0.00,6.92,0.00,0.00,0.00,1.00,0.15,0.17,0.00,0.00,0.09,1,0,0,0
1885.00,3.42,7.97,0.18,0.00,6.59,1.00,0.00,1.00,4.00,0.26,0.26,1.00,0.10,0.16,0,1,0,1
1886.00,2.28,8.24,0.00,0.00,6.59,1.00,0.00,0.00,3.00,0.06,0.10,0.00,0.17,0.21,1,0,0,0
1887.00,3.19,7.90,0.27,0.00,6.69,1.00,0.00,1.00,5.00,0.09,0.09,1.00,0.17,0.23,0,1,0,1
1888.00,3.17,8.36,0.00,0.00,6.57,1.00,0.00,0.00,5.00,0.10,0.13,0.00,0.16,0.23,1,0,0,0
1889.00,2.75,8.56,0.00,0.00,6.53,1.00,0.00,0.00,3.00,0.20,0.20,0.00,0.10,0.22,1,0,0,0
1890.00,3.79,8.60,0.32,0.00,6.88,1.00,1.00,1.00,8.00,0.07,0.07,0.00,0.04,0.08,0,0,1,2
1891.00,3.02,7.67,0.00,0.00,6.87,1.00,0.00,0.00,4.00,0.03,0.05,0.00,0.10,0.18,1,0,0,0
1892.00,3.42,7.88,0.12,0.00,6.79,1.00,0.00,1.00,8.00,0.08,0.08,1.00,0.07,0.11,0,1,0,1
1893.00,4.19,8.34,0.34,0.00,6.82,1.00,0.00,1.00,11.00,0.07,0.07,1.00,0.03,0.06,0,1,0,1
1898.00,1.90,7.23,0.00,0.00,6.91,1.00,0.00,0.00,0.00,0.12,0.14,0.00,0.13,0.16,1,0,0,0
1899.00,4.08,8.75,0.62,0.00,6.91,1.00,1.00,1.00,11.00,0.03,0.03,0.00,0.02,0.02,0,0,1,2
1900.00,3.10,7.12,0.00,0.00,6.72,1.00,0.00,0.00,3.00,0.24,0.28,0.00,0.00,0.11,1,0,0,0
1902.00,3.80,8.05,0.20,0.00,6.73,1.00,0.00,0.00,6.00,0.16,0.23,0.00,0.09,0.09,1,0,0,0
1903.00,3.10,8.71,0.00,0.00,6.36,1.00,0.00,1.00,7.00,0.05,0.05,1.00,0.08,0.13,0,1,0,1
1904.00,2.65,8.48,0.37,0.00,6.89,1.00,0.00,0.00,2.00,0.02,0.05,0.00,0.07,0.14,1,0,0,0
1905.00,2.12,8.27,0.00,0.00,6.39,1.00,0.00,0.00,2.00,0.02,0.02,0.00,0.07,0.20,1,0,0,0
1907.00,3.96,8.44,0.12,0.00,6.79,1.00,1.00,1.00,11.00,0.08,0.08,0.00,0.00,0.12,0,0,1,2
1910.00,2.85,8.18,0.00,0.00,6.93,1.00,0.00,0.00,1.00,0.09,0.11,0.00,0.07,0.07,1,0,0,0
1911.00,3.33,9.20,0.69,0.00,6.94,1.00,1.00,1.00,10.00,0.00,0.00,0.00,0.02,0.02,0,0,1,2
1913.00,3.44,8.11,0.23,0.00,6.64,1.00,0.00,1.00,3.00,0.31,0.31,1.00,0.08,0.12,0,1,0,1
1914.00,3.76,8.31,0.14,0.00,6.83,1.00,0.00,1.00,11.00,0.10,0.10,1.00,0.08,0.06,0,1,0,1
1916.00,4.02,7.78,0.55,0.00,6.84,1.00,1.00,0.00,7.00,0.15,0.15,0.00,0.06,0.15,0,1,0,1
1918.00,3.77,7.83,0.09,0.00,6.79,1.00,0.00,1.00,5.00,0.18,0.20,1.00,0.05,0.16,0,1,0,1
1920.00,2.30,7.87,0.00,0.00,6.88,1.00,0.00,0.00,2.00,0.13,0.18,0.00,0.04,0.12,1,0,0,0
1921.00,2.03,8.20,0.00,0.00,6.38,1.00,0.00,0.00,3.00,0.06,0.06,0.00,0.13,0.23,1,0,0,0
1922.00,3.74,8.07,0.35,0.00,6.77,1.00,0.00,1.00,5.00,0.14,0.17,1.00,0.00,0.22,0,1,0,1
1923.00,2.89,7.41,0.00,0.00,6.83,1.00,0.00,0.00,2.00,0.23,0.23,0.00,0.11,0.13,1,0,0,0
1925.00,4.03,8.54,0.42,0.00,6.83,1.00,1.00,1.00,11.00,0.08,0.08,0.00,0.04,0.12,0,0,1,2
1927.00,3.93,8.85,0.52,0.00,6.45,1.00,1.00,1.00,10.00,0.09,0.09,0.00,0.14,0.25,0,0,1,2
1929.00,3.10,8.51,0.33,0.00,6.87,1.00,0.00,1.00,8.00,0.02,0.06,1.00,0.07,0.08,0,1,0,1
1930.00,3.38,7.27,0.43,0.00,6.74,1.00,0.00,0.00,4.00,0.08,0.11,0.00,0.18,0.22,1,0,0,0
1931.00,1.70,8.03,0.00,0.00,6.92,1.00,0.00,0.00,2.00,0.00,0.00,0.00,0.08,0.08,1,0,0,0
1933.00,3.39,8.44,0.22,0.00,6.44,1.00,0.00,1.00,6.00,0.08,0.08,1.00,0.20,0.23,0,1,0,1
1935.00,2.24,7.71,0.00,0.00,6.86,1.00,0.00,0.00,1.00,0.15,0.15,0.00,0.09,0.12,1,0,0,0
1936.00,3.87,8.94,0.51,0.00,6.74,1.00,1.00,1.00,4.00,0.15,0.23,0.00,0.09,0.09,0,0,1,2
1937.00,4.08,8.70,0.55,0.00,6.84,1.00,1.00,1.00,11.00,0.19,0.19,0.00,0.06,0.06,0,0,1,2
1938.00,4.05,8.40,0.38,0.00,6.60,1.00,0.00,1.00,3.00,0.41,0.41,1.00,0.05,0.15,0,1,0,1
1939.00,3.68,8.37,0.23,0.00,6.53,1.00,0.00,1.00,5.00,0.21,0.21,1.00,0.07,0.14,0,1,0,1
1940.00,3.32,8.84,0.19,0.00,6.42,1.00,1.00,1.00,3.00,0.04,0.04,0.00,0.11,0.21,0,0,1,2
1941.00,2.91,7.41,0.00,0.00,6.47,1.00,0.00,0.00,3.00,0.11,0.11,0.00,0.17,0.29,1,0,0,0
1942.00,3.27,8.44,0.22,0.00,6.87,1.00,0.00,1.00,7.00,0.06,0.06,1.00,0.09,0.09,0,1,0,1
1944.00,2.69,8.32,0.00,0.00,6.52,1.00,0.00,0.00,2.00,0.15,0.18,0.00,0.08,0.17,1,0,0,0
1945.00,3.17,8.18,0.12,0.00,6.69,1.00,0.00,0.00,6.00,0.14,0.14,0.00,0.18,0.24,1,0,0,0
1946.00,4.25,8.61,0.41,0.00,6.72,1.00,1.00,1.00,6.00,0.05,0.08,0.00,0.14,0.16,0,0,1,2
1949.00,3.06,7.82,0.10,0.00,6.84,1.00,0.00,0.00,2.00,0.02,0.04,0.00,0.08,0.12,1,0,0,0
1952.00,2.50,7.92,0.00,0.00,6.90,1.00,0.00,0.00,4.00,0.04,0.04,0.00,0.09,0.09,1,0,0,0
1953.00,3.56,8.88,0.55,0.00,6.91,1.00,1.00,1.00,7.00,0.08,0.11,0.00,0.02,0.04,0,0,1,2
1954.00,3.64,7.84,0.08,0.00,6.84,1.00,0.00,0.00,7.00,0.08,0.08,0.00,0.04,0.11,1,0,0,0
1955.00,2.40,7.49,0.00,0.00,6.90,1.00,0.00,0.00,3.00,0.05,0.08,0.00,0.10,0.15,1,0,0,0
1956.00,3.50,8.46,0.27,0.00,6.75,1.00,0.00,1.00,5.00,0.15,0.19,1.00,0.00,0.17,0,1,0,1
1958.00,2.82,7.77,0.09,0.00,6.52,1.00,0.00,0.00,2.00,0.24,0.24,0.00,0.11,0.17,1,0,0,0
1960.00,3.83,8.52,0.55,0.00,6.71,1.00,1.00,1.00,7.00,0.07,0.07,0.00,0.14,0.26,0,0,1,2
1964.00,4.10,8.43,0.37,0.00,6.54,1.00,1.00,1.00,10.00,0.27,0.27,0.00,0.00,0.11,0,0,1,2
1965.00,3.95,8.41,0.15,0.00,6.80,1.00,1.00,0.00,10.00,0.12,0.14,0.00,0.02,0.10,0,1,0,1
1966.00,3.57,8.41,0.47,0.00,6.73,1.00,1.00,1.00,7.00,0.06,0.06,0.00,0.11,0.21,0,0,1,2
1967.00,4.02,8.58,0.33,0.00,6.67,1.00,1.00,1.00,5.00,0.24,0.24,0.00,0.05,0.13,0,0,1,2
1968.00,3.75,7.59,0.20,0.00,6.66,1.00,0.00,0.00,5.00,0.20,0.23,0.00,0.04,0.09,1,0,0,0
1969.00,4.20,8.90,0.30,0.00,6.63,1.00,1.00,1.00,11.00,0.10,0.12,0.00,0.06,0.11,0,0,1,2
1970.00,2.50,8.06,0.00,0.00,6.41,1.00,0.00,0.00,7.00,0.06,0.06,0.00,0.17,0.31,1,0,0,0
1971.00,3.33,8.17,0.38,0.00,6.47,1.00,1.00,1.00,4.00,0.20,0.20,0.00,0.09,0.14,0,0,1,2
1974.00,3.73,8.82,0.49,0.00,6.78,1.00,0.00,1.00,6.00,0.08,0.10,1.00,0.02,0.24,0,1,0,1
1976.00,2.90,7.32,0.00,0.00,6.80,1.00,0.00,0.00,5.00,0.05,0.05,0.00,0.06,0.23,1,0,0,0
1977.00,2.62,8.08,0.34,0.00,6.90,1.00,0.00,0.00,4.00,0.02,0.02,0.00,0.08,0.14,1,0,0,0
1978.00,3.71,8.98,0.40,0.00,6.55,1.00,1.00,1.00,4.00,0.17,0.17,0.00,0.03,0.15,0,0,1,2
1980.00,4.13,8.43,0.26,0.00,6.59,1.00,1.00,1.00,5.00,0.12,0.15,0.00,0.09,0.18,0,0,1,2
1982.00,3.54,8.02,0.14,0.00,6.63,1.00,0.00,0.00,6.00,0.18,0.20,0.00,0.09,0.18,1,0,0,0
1983.00,2.80,8.36,0.00,0.00,6.50,1.00,0.00,0.00,6.00,0.18,0.20,0.00,0.10,0.20,1,0,0,0
1985.00,2.49,8.34,0.58,1.00,6.63,0.00,0.00,0.00,1.00,0.03,0.03,0.00,0.02,0.02,1,0,0,0
1986.00,1.92,7.20,0.00,1.00,6.75,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.03,0.00,1,0,0,0
1988.00,2.00,8.48,0.00,1.00,6.83,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1,0,0,0
1991.00,4.19,8.94,0.84,1.00,6.69,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0,0,1,2
1993.00,1.63,8.69,0.00,1.00,6.79,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.00,1,0,0,0
1994.00,1.73,8.55,0.00,1.00,6.57,0.00,0.00,0.00,3.00,0.00,0.00,0.00,0.03,0.03,1,0,0,0
2006.00,1.58,7.78,0.00,1.00,6.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,1,0,0,0
2008.00,1.82,7.27,0.00,1.00,6.78,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,1,0,0,0
2010.00,1.75,7.86,0.00,1.00,6.82,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,1,0,0,0
2011.00,2.28,8.01,0.00,1.00,6.76,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.02,0.02,1,0,0,0
2012.00,2.25,8.21,0.34,1.00,6.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,0,0,0
2013.00,3.19,8.52,0.65,1.00,6.69,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.02,0.02,1,0,0,0
2014.00,1.90,8.39,0.00,1.00,6.82,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.03,0.03,1,0,0,0
2017.00,2.15,8.91,0.00,1.00,6.78,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,1,0,0,0
2019.00,2.51,8.87,0.62,1.00,6.75,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0,1,0,1
2020.00,1.76,8.35,0.00,1.00,6.58,0.00,0.00,0.00,2.00,0.03,0.03,0.00,0.00,0.00,1,0,0,0
2022.00,2.91,8.45,0.48,1.00,6.55,0.00,0.00,0.00,1.00,0.02,0.02,0.00,0.02,0.02,1,0,0,0
2023.00,2.65,8.17,0.00,1.00,6.81,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,0,0,0
2028.00,3.12,8.86,0.70,1.00,6.74,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0,0,1,2
2030.00,3.05,8.72,0.71,1.00,6.65,0.00,1.00,1.00,3.00,0.00,0.00,0.00,0.00,0.00,0,0,1,2
2032.00,2.15,8.18,0.00,1.00,6.66,0.00,0.00,0.00,1.00,0.06,0.06,0.00,0.02,0.02,1,0,0,0
2033.00,2.62,8.57,0.36,1.00,6.75,0.00,0.00,0.00,3.00,0.03,0.03,0.00,0.02,0.00,1,0,0,0
2034.00,4.08,8.98,0.77,1.00,6.80,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0,0,1,2
2035.00,1.65,8.51,0.00,1.00,6.72,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1,0,0,0
2036.00,3.01,8.76,0.66,1.00,6.86,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0,0,1,2
2037.00,3.34,7.99,0.10,1.00,6.42,0.00,0.00,1.00,5.00,0.11,0.08,1.00,0.12,0.08,0,1,0,1
2039.00,3.94,8.24,0.46,1.00,6.58,0.00,1.00,1.00,2.00,0.24,0.26,0.00,0.12,0.18,0,0,1,2
2041.00,4.12,8.16,0.59,1.00,6.55,0.00,1.00,0.00,10.00,0.08,0.06,0.00,0.06,0.11,0,1,0,1
2042.00,3.85,8.42,0.59,1.00,6.42,0.00,1.00,0.00,8.00,0.12,0.12,0.00,0.11,0.31,0,1,0,1
2044.00,3.69,7.70,0.19,1.00,6.39,0.00,0.00,0.00,6.00,0.22,0.13,0.00,0.09,0.10,1,0,0,0
2046.00,3.36,7.94,0.31,1.00,6.65,0.00,0.00,0.00,1.00,0.35,0.31,0.00,0.06,0.08,1,0,0,0
2047.00,3.64,8.11,0.30,1.00,6.44,0.00,0.00,1.00,2.00,0.21,0.25,1.00,0.18,0.16,0,1,0,1
2050.00,3.68,8.83,0.45,1.00,6.41,0.00,0.00,1.00,4.00,0.31,0.27,1.00,0.15,0.07,0,1,0,1
2052.00,3.59,8.19,0.41,1.00,6.58,0.00,0.00,1.00,3.00,0.15,0.18,1.00,0.10,0.12,0,1,0,1
2053.00,3.85,8.11,0.66,1.00,6.53,0.00,1.00,1.00,5.00,0.09,0.16,0.00,0.21,0.19,0,0,1,2
2055.00,3.99,8.40,0.34,1.00,6.37,0.00,1.00,1.00,3.00,0.20,0.20,0.00,0.07,0.25,0,0,1,2
2056.00,3.69,8.80,0.53,1.00,6.44,0.00,1.00,0.00,5.00,0.12,0.12,0.00,0.11,0.34,0,1,0,1
2060.00,3.35,8.88,0.52,1.00,6.45,0.00,1.00,0.00,5.00,0.21,0.19,0.00,0.11,0.16,0,1,0,1
2062.00,3.72,8.40,0.43,1.00,6.48,0.00,0.00,1.00,4.00,0.20,0.20,1.00,0.10,0.20,0,1,0,1
2063.00,3.50,8.57,0.23,1.00,6.52,0.00,1.00,1.00,4.00,0.06,0.06,0.00,0.16,0.18,0,0,1,2
2066.00,3.70,8.41,0.41,1.00,6.61,0.00,1.00,0.00,7.00,0.14,0.11,0.00,0.02,0.08,0,1,0,1
2069.00,3.46,8.06,0.46,1.00,6.47,0.00,1.00,0.00,5.00,0.10,0.16,0.00,0.12,0.22,0,1,0,1
2070.00,2.78,7.66,0.18,1.00,6.64,0.00,0.00,0.00,3.00,0.24,0.19,0.00,0.07,0.08,1,0,0,0
2071.00,3.40,8.29,0.32,1.00,6.47,0.00,0.00,1.00,1.00,0.17,0.17,1.00,0.10,0.22,0,1,0,1
2072.00,3.68,8.31,0.29,1.00,6.42,0.00,1.00,0.00,5.00,0.17,0.13,0.00,0.07,0.15,0,1,0,1
2073.00,3.36,8.06,0.31,1.00,6.52,0.00,0.00,0.00,5.00,0.13,0.10,0.00,0.08,0.11,1,0,0,0
2074.00,3.62,8.30,0.08,1.00,6.59,0.00,0.00,1.00,4.00,0.22,0.25,1.00,0.10,0.13,0,1,0,1
2075.00,4.09,8.44,0.54,1.00,6.57,0.00,1.00,1.00,4.00,0.16,0.18,0.00,0.14,0.17,0,0,1,2
2076.00,3.48,8.41,0.38,1.00,6.50,0.00,0.00,1.00,4.00,0.09,0.09,1.00,0.17,0.19,0,1,0,1
2078.00,3.96,8.22,0.41,1.00,6.55,0.00,1.00,1.00,3.00,0.13,0.21,0.00,0.06,0.13,0,0,1,2
2080.00,4.16,8.16,0.52,1.00,6.49,0.00,1.00,1.00,9.00,0.09,0.09,0.00,0.16,0.18,0,0,1,2
2082.00,3.83,8.34,0.45,1.00,6.45,0.00,0.00,1.00,7.00,0.16,0.21,1.00,0.18,0.21,0,1,0,1
2085.00,3.71,8.35,0.52,1.00,6.46,0.00,1.00,0.00,5.00,0.22,0.25,0.00,0.08,0.16,0,1,0,1
2089.00,3.18,7.99,0.21,1.00,6.54,0.00,0.00,0.00,5.00,0.06,0.06,0.00,0.17,0.16,1,0,0,0
2090.00,3.71,8.52,0.39,1.00,6.39,0.00,0.00,1.00,3.00,0.10,0.10,1.00,0.18,0.26,0,1,0,1
2092.00,2.73,7.63,0.02,1.00,6.63,0.00,0.00,0.00,0.00,0.13,0.11,0.00,0.07,0.06,1,0,0,0
2094.00,2.68,7.57,0.18,1.00,6.57,0.00,0.00,0.00,3.00,0.09,0.09,0.00,0.12,0.07,1,0,0,0
2095.00,3.44,7.73,0.11,1.00,6.53,0.00,0.00,0.00,3.00,0.07,0.20,0.00,0.21,0.23,1,0,0,0
2097.00,2.67,7.75,0.35,1.00,6.60,0.00,0.00,0.00,2.00,0.11,0.11,0.00,0.12,0.07,1,0,0,0
